-4,0.0024286581663630845
-3,0.025602104837077515
-2,0.10104229912973083
-1,0.22657356810362275
0,0.28658166363084397
1,0.22955879376644403
2,0.10159886662618903
3,0.024033596437968024
4,0.0025804493017607772
