6wMRRwpuYX2KNWDTJBoYcQ.jpg,0.165,faces1
2pTmhmePfkeSmcpzj2eqmY.jpg,-0.632,faces1
3FdgugnsPtvGkp9JaAwGFc.jpg,-0.118,faces1
8a3jorR6iFD9LbNoASNc9g.jpg,0.255,faces1
4ER52tLqKy4jB2zGYFzqjT.jpg,0.145,faces1
3Zcdnhrwtp6XJZbh7yZer3.jpg,0.009,faces1
4HrtvbKtrk7Ct5Zyrzvp7g.jpg,0.452,faces1
2K5xfdPxMbuBX7y42S5gd.jpg,0.067,faces1
9nSRujEcz3LYAJmonkjim7.jpg,-0.045,faces1
2ErkKtvj8rvDqMfPz9tjvh.jpg,0.044,faces1
5gXucSXZBKnMSBFDkq5zNR.jpg,-0.629,faces1
4jgmXWjfZUWmdMizzRcByM.jpg,-0.199,faces1
78bwQxuEB5wzaWM48qpWRb.jpg,-0.522,faces1
4USMcbKy24yYEMrDdFwoMd.jpg,-0.063,faces1
3s3CfKwNtS7kSVoFZ8b3mf.jpg,0.32,faces1
3kgzKCrB589ys5QgXYbb7h.jpg,0.081,faces1
4zPPCUgCrNgcLmiWqB9Qvk.jpg,0.015,faces1
2D96bcg7aRbKssNKKFSnWd.jpg,0.14,faces1
74uYFByUC2cdV36cyLMMqZ.jpg,-0.482,faces1
2bgfjSNQPcDUDVMzwwyHgh.jpg,0.438,faces1
92vjaJuoEHfxxxNzBMiGFP.jpg,0.875,faces1
4SpbgQk7toTSBpg2Q5xsdE.jpg,-0.647,faces1
4ASZ8aQRyJsHYuboVCNXCY.jpg,-0.224,faces1
2TMX4FPpG4xadJG5dqAEi3.jpg,0.18,faces1
2E4ECgxynthyQmYBLjpQYG.jpg,-0.58,faces1
8s2YWieNTbDfM9N9vspsgX.jpg,-0.386,faces1
5HErSQPghX8KrfBa3u2Fsc.jpg,0.067,faces1
2aqRrUMwGBiu2JpAESKe74.jpg,0.438,faces1
7y6LaAF4NLAA6pDcoGQXtZ.jpg,-0.079,faces1
3gbdgzpLV4Lrfuo7saCF9U.jpg,0.15,faces1
2w5e2sYKW9txfcSyMRZkQC.jpg,0.121,faces1
8uZsi9HoKZUEEk4T8aiTrJ.jpg,0.026,faces1
2CW2z3tMKabJe7tpDiJKWR.jpg,-0.25,faces1
2auXTPShWpCPqrvGwaD3aU.jpg,0.813,faces1
5BtpS66YF2jFGW2ykEdZLh.jpg,-0.6,faces1
5RUAtKimi8EiPnCobzxsjY.jpg,-0.058,faces1
4PoTxRd6AfKwdfFEZXkQvC.jpg,0.125,faces1
5PJGvesr7r5k4dvrFJ63q9.jpg,-0.475,faces1
5fFNhqcbR9vBG6VvYLoHCR.jpg,0.496,faces1
7rk9NVXRDbnXjXcLp9F8PS.jpg,-0.063,faces1
7yQWww6HHHRi3NdR7gaJHc.jpg,-0.158,faces1
5RGVypDTW9Bu4KmFdCWYG.jpg,0.133,faces1
3MEDnUD8tivcxc55LgiNab.jpg,-0.3,faces1
7BAqVzDiWhEYLibZMgNLYo.jpg,0.5,faces1
2MVtc4rDdzhjzeTQFxZnoN.jpg,-0.154,faces1
4MJ6VpRX2J9MooGSMgBNK5.jpg,0.214,faces1
3sM8NqmKvsxchZCHFKDX6S.jpg,0.292,faces1
4eaVYKuYp4LqfgX3KZteoJ.jpg,-0.438,faces1
5m54k2Mgk7KE9N4fMuu88i.jpg,-0.088,faces1
75UaWtqmUbakCWVFvoD5wA.jpg,0.063,faces1
85h8zSUkMA9GnQ575935jC.jpg,0.181,faces1
4rDB6TK2ThgV5HuK5s9ivY.jpg,0.05,faces1
8kaUnzdc53iAx5Nb5giBoS.jpg,0.133,faces1
a5LebCTqeRVFLWgMXiSGij.jpg,-0.179,faces1
2Wr4mTDsPCZfggT6LJTeHD.jpg,-0.15,faces1
3e9XpQ6kdeeEni3KeRLYNA.jpg,-0.5,faces1
3VVEHNo6qmvswwBAbazZVd.jpg,-0.288,faces1
2yd4nvBLgPuy8hV52QiNyh.jpg,0.045,faces1
4hfwWSQzNG4R4haQJeZUBG.jpg,0.313,faces1
3VcRwJpsEJapzEx6ZzRgpX.jpg,-0.2,faces1
